date,product_id,product_name,category,order_category,units_sold,price,revenue,stock_level,promotion,day_of_week,month,quarter,year
2023-08-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,94,337.65,31738.8,11,0,Wednesday,8,3,2023
2023-08-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,58,409.55,23754.02,306,0,Thursday,8,3,2023
2023-08-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,66,20.84,1375.56,548,1,Friday,8,3,2023
2023-08-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,99,111.66,11054.4,92,0,Saturday,8,3,2023
2023-08-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,100,117.23,11722.65,816,0,Sunday,8,3,2023
2023-08-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,90,211.76,19058.34,363,0,Monday,8,3,2023
2023-08-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,90,259.6,23364.26,946,0,Tuesday,8,3,2023
2023-08-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,103,267.02,27503.52,417,0,Wednesday,8,3,2023
2023-08-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,67,363.53,24356.47,185,1,Thursday,8,3,2023
2023-08-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,84,334.36,28086.14,866,0,Friday,8,3,2023
2023-08-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,71,212.85,15112.45,297,0,Saturday,8,3,2023
2023-08-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,97,140.87,13664.15,622,0,Sunday,8,3,2023
2023-08-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,95,303.47,28829.9,742,0,Monday,8,3,2023
2023-08-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,81,140.76,11401.87,448,0,Tuesday,8,3,2023
2023-08-30,PROD_0001,Product 0001,Home & Garden,Home & Garden,74,81.09,6000.92,302,0,Wednesday,8,3,2023
2023-08-31,PROD_0001,Product 0001,Home & Garden,Home & Garden,73,170.37,12437.18,843,0,Thursday,8,3,2023
2023-09-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,86,210.02,18061.83,682,1,Friday,9,3,2023
2023-09-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,77,200.02,15401.57,686,0,Saturday,9,3,2023
2023-09-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,66,259.27,17111.57,555,0,Sunday,9,3,2023
2023-09-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,74,248.98,18424.21,333,0,Monday,9,3,2023
2023-09-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,88,293.87,25860.88,796,0,Tuesday,9,3,2023
2023-09-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,61,49.16,2998.53,690,0,Wednesday,9,3,2023
2023-09-07,PROD_0001,Product 0001,Home & Garden,Home & Garden,62,90.74,5625.62,215,0,Thursday,9,3,2023
2023-09-08,PROD_0001,Product 0001,Home & Garden,Home & Garden,72,135.15,9731.15,918,0,Friday,9,3,2023
2023-09-09,PROD_0001,Product 0001,Home & Garden,Home & Garden,100,71.06,7105.64,812,0,Saturday,9,3,2023
2023-09-10,PROD_0001,Product 0001,Home & Garden,Home & Garden,94,83.98,7894.53,775,0,Sunday,9,3,2023
2023-09-11,PROD_0001,Product 0001,Home & Garden,Home & Garden,73,136.51,9965.43,174,0,Monday,9,3,2023
2023-09-12,PROD_0001,Product 0001,Home & Garden,Home & Garden,70,335.82,23507.39,743,0,Tuesday,9,3,2023
2023-09-13,PROD_0001,Product 0001,Home & Garden,Home & Garden,102,69.29,7067.63,963,0,Wednesday,9,3,2023
2023-09-14,PROD_0001,Product 0001,Home & Garden,Home & Garden,81,209.13,16939.81,601,0,Thursday,9,3,2023
2023-09-15,PROD_0001,Product 0001,Home & Garden,Home & Garden,53,89.9,4764.65,574,1,Friday,9,3,2023
2023-09-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,113,398.64,45046.47,488,0,Saturday,9,3,2023
2023-09-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,87,346.19,30118.27,643,0,Sunday,9,3,2023
2023-09-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,80,395.76,31661.07,330,0,Monday,9,3,2023
2023-09-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,82,160.1,13128.29,724,0,Tuesday,9,3,2023
2023-09-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,51,342.96,17490.99,472,0,Wednesday,9,3,2023
2023-09-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,45,274.3,12343.64,101,0,Thursday,9,3,2023
2023-09-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,97,311.26,30192.31,2,0,Friday,9,3,2023
2023-09-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,113,509.29,57549.82,923,0,Saturday,9,3,2023
2023-09-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,69,208.72,14401.47,299,0,Sunday,9,3,2023
2023-09-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,47,205.25,9646.64,813,0,Monday,9,3,2023
2023-09-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,83,140.35,11649.05,782,0,Tuesday,9,3,2023
2023-09-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,75,229.85,17238.4,333,0,Wednesday,9,3,2023
2023-09-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,57,170.3,9707.3,290,0,Thursday,9,3,2023
2023-09-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,55,56.26,3094.51,1,0,Friday,9,3,2023
2023-09-30,PROD_0001,Product 0001,Home & Garden,Home & Garden,72,102.34,7368.53,585,0,Saturday,9,3,2023
2023-10-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,93,96.33,8959.06,240,0,Sunday,10,4,2023
2023-10-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,98,254.08,24899.61,361,0,Monday,10,4,2023
2023-10-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,74,11.58,856.7,276,0,Tuesday,10,4,2023
2023-10-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,64,303.88,19448.03,636,1,Wednesday,10,4,2023
2023-10-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,64,391.66,25066.22,858,0,Thursday,10,4,2023
2023-10-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,89,224.92,20018.29,145,0,Friday,10,4,2023
2023-10-07,PROD_0001,Product 0001,Home & Garden,Home & Garden,86,82.09,7059.48,580,0,Saturday,10,4,2023
2023-10-08,PROD_0001,Product 0001,Home & Garden,Home & Garden,112,106.81,11962.35,431,0,Sunday,10,4,2023
2023-10-09,PROD_0001,Product 0001,Home & Garden,Home & Garden,82,115.6,9479.47,522,0,Monday,10,4,2023
2023-10-10,PROD_0001,Product 0001,Home & Garden,Home & Garden,99,278.14,27535.69,802,0,Tuesday,10,4,2023
2023-10-11,PROD_0001,Product 0001,Home & Garden,Home & Garden,47,337.25,15850.92,636,0,Wednesday,10,4,2023
2023-10-12,PROD_0001,Product 0001,Home & Garden,Home & Garden,85,132.2,11236.79,743,0,Thursday,10,4,2023
2023-10-13,PROD_0001,Product 0001,Home & Garden,Home & Garden,102,295.95,30187.03,352,0,Friday,10,4,2023
2023-10-14,PROD_0001,Product 0001,Home & Garden,Home & Garden,85,241.48,20525.79,516,0,Saturday,10,4,2023
2023-10-15,PROD_0001,Product 0001,Home & Garden,Home & Garden,94,308.87,29033.53,711,0,Sunday,10,4,2023
2023-10-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,42,179.04,7519.72,726,0,Monday,10,4,2023
2023-10-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,81,206.46,16723.03,470,0,Tuesday,10,4,2023
2023-10-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,77,448.12,34504.86,286,0,Wednesday,10,4,2023
2023-10-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,64,91.84,5877.81,669,0,Thursday,10,4,2023
2023-10-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,63,355.65,22405.92,655,0,Friday,10,4,2023
2023-10-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,125,75.23,9404.1,629,1,Saturday,10,4,2023
2023-10-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,100,424.37,42436.77,965,0,Sunday,10,4,2023
2023-10-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,88,424.96,37396.51,783,0,Monday,10,4,2023
2023-10-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,70,173.19,12123.63,769,1,Tuesday,10,4,2023
2023-10-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,69,270.42,18658.94,179,0,Wednesday,10,4,2023
2023-10-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,83,295.43,24520.67,243,0,Thursday,10,4,2023
2023-10-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,66,430.24,28395.68,593,0,Friday,10,4,2023
2023-10-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,106,337.42,35766.3,6,0,Saturday,10,4,2023
2023-10-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,141,48.69,6864.87,577,0,Sunday,10,4,2023
2023-10-30,PROD_0001,Product 0001,Home & Garden,Home & Garden,87,290.63,25284.38,288,1,Monday,10,4,2023
2023-10-31,PROD_0001,Product 0001,Home & Garden,Home & Garden,77,253.94,19553.73,821,0,Tuesday,10,4,2023
2023-11-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,93,428.13,39816.11,481,0,Wednesday,11,4,2023
2023-11-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,85,21.0,1784.6,579,0,Thursday,11,4,2023
2023-11-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,79,327.49,25872.06,531,0,Friday,11,4,2023
2023-11-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,121,63.52,7685.39,860,0,Saturday,11,4,2023
2023-11-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,72,201.94,14539.34,929,0,Sunday,11,4,2023
2023-11-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,111,42.31,4696.49,252,0,Monday,11,4,2023
2023-11-07,PROD_0001,Product 0001,Home & Garden,Home & Garden,76,85.66,6510.21,155,0,Tuesday,11,4,2023
2023-11-08,PROD_0001,Product 0001,Home & Garden,Home & Garden,54,61.8,3337.18,763,0,Wednesday,11,4,2023
2023-11-09,PROD_0001,Product 0001,Home & Garden,Home & Garden,63,117.07,7375.56,220,0,Thursday,11,4,2023
2023-11-10,PROD_0001,Product 0001,Home & Garden,Home & Garden,99,264.28,26164.18,62,0,Friday,11,4,2023
2023-11-11,PROD_0001,Product 0001,Home & Garden,Home & Garden,156,184.51,28783.9,981,0,Saturday,11,4,2023
2023-11-12,PROD_0001,Product 0001,Home & Garden,Home & Garden,87,389.37,33875.29,509,0,Sunday,11,4,2023
2023-11-13,PROD_0001,Product 0001,Home & Garden,Home & Garden,83,403.79,33514.77,470,0,Monday,11,4,2023
2023-11-14,PROD_0001,Product 0001,Home & Garden,Home & Garden,67,256.79,17205.05,212,0,Tuesday,11,4,2023
2023-11-15,PROD_0001,Product 0001,Home & Garden,Home & Garden,64,37.85,2422.48,464,0,Wednesday,11,4,2023
2023-11-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,97,275.96,26768.02,307,0,Thursday,11,4,2023
2023-11-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,80,349.8,27984.19,732,0,Friday,11,4,2023
2023-11-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,127,248.53,31563.57,396,0,Saturday,11,4,2023
2023-11-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,121,501.15,60638.55,559,0,Sunday,11,4,2023
2023-11-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,73,383.07,27963.95,955,0,Monday,11,4,2023
2023-11-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,87,197.32,17167.09,944,0,Tuesday,11,4,2023
2023-11-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,112,42.82,4795.45,466,0,Wednesday,11,4,2023
2023-11-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,87,30.35,2640.25,86,0,Thursday,11,4,2023
2023-11-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,92,41.44,3812.03,663,0,Friday,11,4,2023
2023-11-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,53,259.59,13758.36,435,0,Saturday,11,4,2023
2023-11-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,118,313.04,36938.5,490,0,Sunday,11,4,2023
2023-11-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,111,43.01,4773.9,622,0,Monday,11,4,2023
2023-11-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,91,464.44,42264.06,767,0,Tuesday,11,4,2023
2023-11-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,83,478.23,39692.77,766,1,Wednesday,11,4,2023
2023-11-30,PROD_0001,Product 0001,Home & Garden,Home & Garden,85,384.74,32702.81,487,0,Thursday,11,4,2023
2023-12-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,122,271.35,33105.31,225,0,Friday,12,4,2023
2023-12-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,134,190.8,25566.97,182,0,Saturday,12,4,2023
2023-12-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,160,186.96,29913.22,413,1,Sunday,12,4,2023
2023-12-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,55,340.96,18752.89,112,0,Monday,12,4,2023
2023-12-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,123,462.02,56827.85,232,0,Tuesday,12,4,2023
2023-12-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,90,303.73,27335.64,637,0,Wednesday,12,4,2023
2023-12-07,PROD_0001,Product 0001,Home & Garden,Home & Garden,124,310.13,38456.32,597,0,Thursday,12,4,2023
2023-12-08,PROD_0001,Product 0001,Home & Garden,Home & Garden,120,143.1,17171.46,780,0,Friday,12,4,2023
2023-12-09,PROD_0001,Product 0001,Home & Garden,Home & Garden,146,387.18,56528.54,406,0,Saturday,12,4,2023
2023-12-10,PROD_0001,Product 0001,Home & Garden,Home & Garden,115,372.19,42801.9,700,0,Sunday,12,4,2023
2023-12-11,PROD_0001,Product 0001,Home & Garden,Home & Garden,84,77.42,6503.47,107,0,Monday,12,4,2023
2023-12-12,PROD_0001,Product 0001,Home & Garden,Home & Garden,109,356.91,38903.68,361,0,Tuesday,12,4,2023
2023-12-13,PROD_0001,Product 0001,Home & Garden,Home & Garden,117,422.28,49406.92,482,0,Wednesday,12,4,2023
2023-12-14,PROD_0001,Product 0001,Home & Garden,Home & Garden,121,378.24,45766.7,9,0,Thursday,12,4,2023
2023-12-15,PROD_0001,Product 0001,Home & Garden,Home & Garden,113,338.4,38239.73,392,0,Friday,12,4,2023
2023-12-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,170,13.22,2247.1,565,0,Saturday,12,4,2023
2023-12-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,158,406.6,64242.55,69,0,Sunday,12,4,2023
2023-12-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,129,485.08,62575.59,380,0,Monday,12,4,2023
2023-12-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,88,80.06,7045.41,821,0,Tuesday,12,4,2023
2023-12-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,119,11.85,1410.61,771,0,Wednesday,12,4,2023
2023-12-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,70,439.28,30749.25,514,0,Thursday,12,4,2023
2023-12-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,66,297.81,19655.44,899,0,Friday,12,4,2023
2023-12-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,209,275.95,57672.58,914,0,Saturday,12,4,2023
2023-12-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,125,43.54,5442.75,108,0,Sunday,12,4,2023
2023-12-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,105,178.42,18734.17,112,0,Monday,12,4,2023
2023-12-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,133,50.43,6707.13,762,0,Tuesday,12,4,2023
2023-12-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,121,146.49,17725.58,197,0,Wednesday,12,4,2023
2023-12-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,124,364.82,45237.7,709,1,Thursday,12,4,2023
2023-12-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,123,447.39,55029.39,499,0,Friday,12,4,2023
2023-12-30,PROD_0001,Product 0001,Home & Garden,Home & Garden,161,157.43,25346.34,624,0,Saturday,12,4,2023
2023-12-31,PROD_0001,Product 0001,Home & Garden,Home & Garden,184,491.82,90495.13,914,0,Sunday,12,4,2023
2024-01-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,139,236.97,32939.05,348,0,Monday,1,1,2024
2024-01-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,48,488.64,23454.73,601,0,Tuesday,1,1,2024
2024-01-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,99,366.43,36276.64,640,0,Wednesday,1,1,2024
2024-01-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,107,222.79,23838.91,984,1,Thursday,1,1,2024
2024-01-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,111,39.91,4430.03,413,0,Friday,1,1,2024
2024-01-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,123,433.27,53292.17,399,0,Saturday,1,1,2024
2024-01-07,PROD_0001,Product 0001,Home & Garden,Home & Garden,123,243.12,29903.98,555,0,Sunday,1,1,2024
2024-01-08,PROD_0001,Product 0001,Home & Garden,Home & Garden,147,172.87,25411.34,986,0,Monday,1,1,2024
2024-01-09,PROD_0001,Product 0001,Home & Garden,Home & Garden,173,407.79,70548.47,759,0,Tuesday,1,1,2024
2024-01-10,PROD_0001,Product 0001,Home & Garden,Home & Garden,150,405.83,60875.0,164,1,Wednesday,1,1,2024
2024-01-11,PROD_0001,Product 0001,Home & Garden,Home & Garden,110,139.88,15387.24,729,0,Thursday,1,1,2024
2024-01-12,PROD_0001,Product 0001,Home & Garden,Home & Garden,86,518.36,44578.74,444,0,Friday,1,1,2024
2024-01-13,PROD_0001,Product 0001,Home & Garden,Home & Garden,119,79.49,9459.33,489,0,Saturday,1,1,2024
2024-01-14,PROD_0001,Product 0001,Home & Garden,Home & Garden,172,463.71,79758.92,27,0,Sunday,1,1,2024
2024-01-15,PROD_0001,Product 0001,Home & Garden,Home & Garden,170,44.95,7641.74,528,0,Monday,1,1,2024
2024-01-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,134,204.23,27366.7,21,0,Tuesday,1,1,2024
2024-01-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,108,335.27,36209.54,879,0,Wednesday,1,1,2024
2024-01-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,97,364.91,35396.32,570,0,Thursday,1,1,2024
2024-01-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,146,37.49,5473.38,959,0,Friday,1,1,2024
2024-01-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,160,401.02,64163.71,654,0,Saturday,1,1,2024
2024-01-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,192,473.55,90921.66,603,0,Sunday,1,1,2024
2024-01-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,122,382.24,46633.18,65,0,Monday,1,1,2024
2024-01-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,137,256.75,35174.77,96,0,Tuesday,1,1,2024
2024-01-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,106,226.58,24017.87,426,0,Wednesday,1,1,2024
2024-01-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,152,454.0,69008.23,585,0,Thursday,1,1,2024
2024-01-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,153,140.0,21419.61,904,0,Friday,1,1,2024
2024-01-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,132,461.42,60907.73,553,0,Saturday,1,1,2024
2024-01-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,114,302.1,34439.13,282,0,Sunday,1,1,2024
2024-01-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,125,456.58,57072.11,128,0,Monday,1,1,2024
2024-01-30,PROD_0001,Product 0001,Home & Garden,Home & Garden,156,396.59,61868.05,989,0,Tuesday,1,1,2024
2024-01-31,PROD_0001,Product 0001,Home & Garden,Home & Garden,99,54.79,5424.23,523,0,Wednesday,1,1,2024
2024-02-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,101,352.41,35593.28,923,0,Thursday,2,1,2024
2024-02-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,130,204.64,26603.72,794,0,Friday,2,1,2024
2024-02-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,152,214.26,32567.01,475,0,Saturday,2,1,2024
2024-02-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,192,414.7,79621.85,210,0,Sunday,2,1,2024
2024-02-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,93,143.21,13318.83,587,0,Monday,2,1,2024
2024-02-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,163,99.18,16165.94,759,0,Tuesday,2,1,2024
2024-02-07,PROD_0001,Product 0001,Home & Garden,Home & Garden,114,475.37,54192.25,337,0,Wednesday,2,1,2024
2024-02-08,PROD_0001,Product 0001,Home & Garden,Home & Garden,179,337.02,60326.75,661,0,Thursday,2,1,2024
2024-02-09,PROD_0001,Product 0001,Home & Garden,Home & Garden,144,121.84,17544.9,892,0,Friday,2,1,2024
2024-02-10,PROD_0001,Product 0001,Home & Garden,Home & Garden,186,175.61,32663.47,155,0,Saturday,2,1,2024
2024-02-11,PROD_0001,Product 0001,Home & Garden,Home & Garden,189,453.57,85724.12,639,0,Sunday,2,1,2024
2024-02-12,PROD_0001,Product 0001,Home & Garden,Home & Garden,103,351.02,36155.06,805,0,Monday,2,1,2024
2024-02-13,PROD_0001,Product 0001,Home & Garden,Home & Garden,174,428.57,74570.94,392,0,Tuesday,2,1,2024
2024-02-14,PROD_0001,Product 0001,Home & Garden,Home & Garden,117,319.74,37409.75,736,0,Wednesday,2,1,2024
2024-02-15,PROD_0001,Product 0001,Home & Garden,Home & Garden,86,118.23,10167.83,701,0,Thursday,2,1,2024
2024-02-16,PROD_0001,Product 0001,Home & Garden,Home & Garden,90,450.59,40553.03,595,0,Friday,2,1,2024
2024-02-17,PROD_0001,Product 0001,Home & Garden,Home & Garden,156,447.44,69800.19,82,1,Saturday,2,1,2024
2024-02-18,PROD_0001,Product 0001,Home & Garden,Home & Garden,169,431.29,72888.47,283,0,Sunday,2,1,2024
2024-02-19,PROD_0001,Product 0001,Home & Garden,Home & Garden,158,158.97,25118.02,397,0,Monday,2,1,2024
2024-02-20,PROD_0001,Product 0001,Home & Garden,Home & Garden,116,62.97,7304.64,464,0,Tuesday,2,1,2024
2024-02-21,PROD_0001,Product 0001,Home & Garden,Home & Garden,131,160.72,21054.4,738,0,Wednesday,2,1,2024
2024-02-22,PROD_0001,Product 0001,Home & Garden,Home & Garden,123,375.09,46135.99,67,0,Thursday,2,1,2024
2024-02-23,PROD_0001,Product 0001,Home & Garden,Home & Garden,121,194.09,23484.99,254,0,Friday,2,1,2024
2024-02-24,PROD_0001,Product 0001,Home & Garden,Home & Garden,201,134.86,27107.56,669,0,Saturday,2,1,2024
2024-02-25,PROD_0001,Product 0001,Home & Garden,Home & Garden,204,300.18,61237.32,303,0,Sunday,2,1,2024
2024-02-26,PROD_0001,Product 0001,Home & Garden,Home & Garden,112,280.13,31374.11,200,1,Monday,2,1,2024
2024-02-27,PROD_0001,Product 0001,Home & Garden,Home & Garden,160,447.03,71524.11,300,0,Tuesday,2,1,2024
2024-02-28,PROD_0001,Product 0001,Home & Garden,Home & Garden,146,54.41,7944.06,173,0,Wednesday,2,1,2024
2024-02-29,PROD_0001,Product 0001,Home & Garden,Home & Garden,158,232.12,36675.52,818,0,Thursday,2,1,2024
2024-03-01,PROD_0001,Product 0001,Home & Garden,Home & Garden,143,407.58,58284.54,822,0,Friday,3,1,2024
2024-03-02,PROD_0001,Product 0001,Home & Garden,Home & Garden,168,256.54,43098.1,193,0,Saturday,3,1,2024
2024-03-03,PROD_0001,Product 0001,Home & Garden,Home & Garden,144,265.11,38175.89,583,0,Sunday,3,1,2024
2024-03-04,PROD_0001,Product 0001,Home & Garden,Home & Garden,133,186.28,24774.92,729,1,Monday,3,1,2024
2024-03-05,PROD_0001,Product 0001,Home & Garden,Home & Garden,131,126.27,16541.16,440,0,Tuesday,3,1,2024
2024-03-06,PROD_0001,Product 0001,Home & Garden,Home & Garden,94,295.72,27797.31,823,0,Wednesday,3,1,2024
